n,rt_qs,rt_ms,c_qs,c_ms
1000000,362074,701068,25402300,9884992
1000000,349086,695270,24674711,9884992
1000000,348330,695739,24128733,9884992
1000000,355753,695553,24811558,9884992
1000000,353059,691883,25866474,9884992
1000000,351562,695346,24176030,9884992
1000000,353908,701311,25045699,9884992
1000000,351467,696412,24823943,9884992
1000000,355369,696881,25583008,9884992
1000000,360620,698870,25658595,9884992
1000000,348628,696190,24446237,9884992
1000000,362471,699929,26211141,9884992
1000000,348636,699731,24055018,9884992
1000000,347632,697464,23659475,9884992
1000000,355384,701087,24880767,9884992
1000000,350735,699434,24745210,9884992
1000000,351839,701965,24095059,9884992
1000000,359914,704720,24821841,9884992
1000000,357071,702523,25244224,9884992
1000000,354897,700227,25022658,9884992
1000000,355793,701577,25294625,9884992
1000000,358512,697537,25937495,9884992
1000000,344028,700977,24257110,9884992
1000000,353178,697133,24508016,9884992
1000000,340320,706351,24311650,9884992
1000000,355618,701720,24497887,9884992
1000000,344675,697347,24572727,9884992
1000000,363642,699628,24751622,9884992
1000000,358596,696082,25235033,9884992
1000000,344331,695289,23874077,9884992
1000000,373337,705338,26250872,9884992
1000000,346660,700993,25826098,9884992
1000000,342935,703222,24209443,9884992
1000000,364015,692625,25477974,9884992
1000000,352122,696506,24175807,9884992
1000000,353043,696513,24574120,9884992
1000000,337199,699025,24522606,9884992
1000000,357200,696253,25773015,9884992
1000000,359113,694120,25938304,9884992
1000000,341204,697606,24000911,9884992
1000000,356861,701035,24899449,9884992
1000000,356756,697631,26179804,9884992
1000000,344586,701310,24419526,9884992
1000000,355829,699436,24647094,9884992
1000000,348634,699163,25420593,9884992
1000000,356858,696013,26469929,9884992
1000000,344960,703001,25012608,9884992
1000000,349207,695999,24494930,9884992
1000000,348235,699200,24689614,9884992
1000000,344768,692266,24191317,9884992
1000000,349842,689600,25082557,9884992
1000000,360535,696017,24822560,9884992
1000000,345607,696672,25098929,9884992
1000000,344952,697307,23512991,9884992
1000000,346575,704337,24549213,9884992
1000000,353255,697707,24939244,9884992
1000000,349888,699586,23575258,9884992
1000000,352870,705640,23873806,9884992
1000000,346906,697337,24764169,9884992
1000000,356446,695506,24313485,9884992
1000000,366869,712912,26313815,9884992
1000000,354229,732854,25386485,9884992
1000000,339373,725007,24469323,9884992
1000000,372275,691829,24439042,9884992
1000000,353848,700670,24230235,9884992
1000000,343934,694465,23992376,9884992
1000000,347753,698443,25686919,9884992
1000000,351817,702320,25006141,9884992
1000000,352056,719257,25631705,9884992
1000000,357629,719806,24960377,9884992
1000000,375539,719123,25741263,9884992
1000000,354907,687850,24767855,9884992
1000000,351011,693071,25319033,9884992
1000000,359389,697650,25008106,9884992
1000000,342044,695141,24411446,9884992
1000000,357625,702646,25135319,9884992
1000000,352245,696100,24230254,9884992
1000000,349938,694283,24928147,9884992
1000000,364917,694568,27309834,9884992
1000000,345009,692122,24536673,9884992
1000000,347346,694618,24046581,9884992
1000000,339672,687428,25658982,9884992
1000000,356861,692355,24175193,9884992
1000000,358924,697654,25593121,9884992
1000000,344262,698896,24532361,9884992
1000000,348781,708527,25304040,9884992
1000000,361632,706799,24921168,9884992
1000000,368955,709794,24684744,9884992
1000000,360846,701318,24810965,9884992
1000000,356955,702638,25104949,9884992
1000000,346250,697121,24461219,9884992
1000000,360101,685823,25983628,9884992
1000000,346565,708061,23889006,9884992
1000000,5580449,683731,24800368,9884992
1000000,338186,913097,24451664,9884992
1000000,513363,909833,25517604,9884992
1000000,480629,928866,24396209,9884992
1000000,466511,894395,24846342,9884992
1000000,395127,938202,25289126,9884992
1000000,408687,749078,25700609,9884992
1000000,399339,755318,24885371,9884992
1000000,367466,750259,25114078,9884992
1000000,408389,746402,24505790,9884992
1000000,381960,725077,25402784,9884992
1000000,380131,708522,24221037,9884992
1000000,356196,724651,24996052,9884992
1000000,365976,724821,25630537,9884992
1000000,355422,720520,24051186,9884992
1000000,349443,712551,24748001,9884992
1000000,346805,708701,23791947,9884992
1000000,375451,722413,26091003,9884992
1000000,371483,751511,25154892,9884992
1000000,363103,728389,24043070,9884992
1000000,356959,735451,25359097,9884992
1000000,353553,693307,25353508,9884992
1000000,351262,702005,24918017,9884992
1000000,358141,695046,25394453,9884992
1000000,352464,705038,23960290,9884992
1000000,348226,697777,25140948,9884992
1000000,344264,699635,24188435,9884992
1000000,360979,689727,25835973,9884992
1000000,342819,705258,24804534,9884992
1000000,355935,697125,24123780,9884992
1000000,346939,693541,24262374,9884992
1000000,375158,744017,26030329,9884992
1000000,377449,741946,25242329,9884992
1000000,375784,686267,23944713,9884992
1000000,357412,701741,24842245,9884992
1000000,354896,706746,24605155,9884992
1000000,352957,697379,25332420,9884992
1000000,346930,693398,24091300,9884992
1000000,351609,695861,25819980,9884992
1000000,346690,702513,25260734,9884992
1000000,349291,696124,24422024,9884992
1000000,356391,704501,25528902,9884992
1000000,343101,701634,24725644,9884992
1000000,342504,705631,23853620,9884992
1000000,344403,700969,24386277,9884992
1000000,367313,714679,24408115,9884992
1000000,385564,769651,24657733,9884992
1000000,357278,707609,24633919,9884992
1000000,354273,693162,24442500,9884992
1000000,346539,702140,24445562,9884992
1000000,352125,704303,25612099,9884992
1000000,342204,692226,23980962,9884992
1000000,357623,696109,24164977,9884992
1000000,346698,707275,24202613,9884992
1000000,351643,699705,24968249,9884992
1000000,375475,697724,25200537,9884992
1000000,353882,695651,23826886,9884992
1000000,346358,700990,24475224,9884992
1000000,356660,704011,24645352,9884992
1000000,354275,706735,24111283,9884992
1000000,352048,705570,23858256,9884992
1000000,359203,697152,25578591,9884992
1000000,356664,687538,25556258,9884992
1000000,347256,711167,23705984,9884992
1000000,366160,706300,26598644,9884992
1000000,346797,699649,24280099,9884992
1000000,370217,697768,25865672,9884992
1000000,352891,702101,24399624,9884992
1000000,355499,698623,24279974,9884992
1000000,347655,702916,24682446,9884992
1000000,365266,694666,25510523,9884992
1000000,354972,699215,24343090,9884992
1000000,354871,706019,24583913,9884992
1000000,355185,704146,25318091,9884992
1000000,363879,712436,24342078,9884992
1000000,365686,747737,25375536,9884992
1000000,358640,727817,24263754,9884992
1000000,350541,696073,25178085,9884992
1000000,359888,744434,24817144,9884992
1000000,373495,699423,25503204,9884992
1000000,376860,715858,25132937,9884992
1000000,362712,694777,24197875,9884992
1000000,340107,709334,24110353,9884992
1000000,338141,708960,24139836,9884992
1000000,341414,702624,23927602,9884992
1000000,350001,731528,24604765,9884992
1000000,365241,698058,24574483,9884992
1000000,371882,739011,26172739,9884992
1000000,397263,816955,24499568,9884992
1000000,347207,719196,23935803,9884992
1000000,372429,724909,24326545,9884992
1000000,350263,723653,24735674,9884992
1000000,345022,706627,24029652,9884992
1000000,409523,713057,26067097,9884992
1000000,344017,796663,25419646,9884992
1000000,406558,733645,25811638,9884992
1000000,353842,705826,24025353,9884992
1000000,374691,765564,25164979,9884992
1000000,397553,717412,24650830,9884992
1000000,382030,775798,25263715,9884992
1000000,343344,738231,24261124,9884992
1000000,343574,709440,24181200,9884992
1000000,356457,705066,24142609,9884992
1000000,369599,697570,24638442,9884992
1000000,352219,693275,24130253,9884992
1000000,344278,692192,24722177,9884992
1000000,362479,703974,26429137,9884992
1000000,349246,699429,24058667,9884992
1000000,356499,702411,24917303,9884992
1000000,352184,702983,25301208,9884992
1000000,357875,709630,24742702,9884992
1000000,371060,696958,25402397,9884992
1000000,349286,708421,24302736,9884992
1000000,347931,720559,24660206,9884992
1000000,354938,722153,25094821,9884992
1000000,363561,713854,24688763,9884992
1000000,354699,715151,25148547,9884992
1000000,361968,717825,24609568,9884992
1000000,382083,762854,24604838,9884992
1000000,337822,715829,23694075,9884992
1000000,378141,747614,25101965,9884992
1000000,363971,694020,24193202,9884992
1000000,365334,716453,25020148,9884992
1000000,364809,696604,24916824,9884992
1000000,364030,696227,25325305,9884992
1000000,348463,698352,23979767,9884992
1000000,354885,701940,25472287,9884992
1000000,349982,704642,23738084,9884992
1000000,368026,715535,24800834,9884992
1000000,356484,689466,24077320,9884992
1000000,355655,708635,24982587,9884992
1000000,348920,715855,24640784,9884992
1000000,356622,706814,24277859,9884992
1000000,348416,714932,24290257,9884992
1000000,347563,711401,24517276,9884992
1000000,352780,700969,25060700,9884992
1000000,357269,722954,24106914,9884992
1000000,368096,705049,25221617,9884992
1000000,351613,702687,24250015,9884992
1000000,341957,700321,24287446,9884992
1000000,365044,709502,26436683,9884992
1000000,354685,696320,24722503,9884992
1000000,352687,713034,24791790,9884992
1000000,374689,713703,26391378,9884992
1000000,361543,707127,24913229,9884992
1000000,357267,715804,24354534,9884992
1000000,362973,713139,25423719,9884992
1000000,353040,703269,24394153,9884992
1000000,346499,707675,25000347,9884992
1000000,356409,708290,24492485,9884992
1000000,365660,706916,24922787,9884992
1000000,344361,698791,24409321,9884992
1000000,364876,722008,24328650,9884992
1000000,352193,707614,24795002,9884992
1000000,356369,709912,24762161,9884992
1000000,350443,717946,24304576,9884992
1000000,381824,689546,24739656,9884992
1000000,346211,698432,24540952,9884992
1000000,352355,707810,23924001,9884992
1000000,362790,706728,24694823,9884992
1000000,354021,718819,24580879,9884992
1000000,351610,698916,25087511,9884992
1000000,368967,719716,25356164,9884992
1000000,347253,698168,25172804,9884992
1000000,366260,706757,24091941,9884992
1000000,343613,722119,24194230,9884992
1000000,358297,709979,25508511,9884992
1000000,360511,709850,24653242,9884992
1000000,343204,715676,24261372,9884992
1000000,347933,715094,24620013,9884992
1000000,349298,699314,24671553,9884992
1000000,364304,715158,24602786,9884992
1000000,374893,724567,26896987,9884992
1000000,367161,717558,23873130,9884992
1000000,354073,713550,24613262,9884992
1000000,361254,705616,26452092,9884992
1000000,363682,714956,24609139,9884992
1000000,350231,721758,25963257,9884992
1000000,357820,709238,24201248,9884992
1000000,360343,708561,24935346,9884992
1000000,365017,706456,25652813,9884992
1000000,361559,708239,25066658,9884992
1000000,355443,723895,24755596,9884992
1000000,356433,749641,25412306,9884992
1000000,380884,715543,25401292,9884992
1000000,348151,704611,24102612,9884992
1000000,372381,720875,26731030,9884992
1000000,351593,718996,24769016,9884992
1000000,358394,707450,25095499,9884992
1000000,362460,708957,24547037,9884992
1000000,367996,707130,25373378,9884992
1000000,374585,714043,25272178,9884992
1000000,350388,720456,23954700,9884992
1000000,357616,708457,24638763,9884992
1000000,346071,715002,23731712,9884992
1000000,338642,713894,24371545,9884992
1000000,365980,763348,25413726,9884992
1000000,364218,750733,24803484,9884992
1000000,347801,709050,24042150,9884992
1000000,374132,700559,26236051,9884992
1000000,340780,716643,23702401,9884992
1000000,359321,704516,25420901,9884992
1000000,340827,688531,23939555,9884992
1000000,359591,706095,24195742,9884992
1000000,358739,704025,24765342,9884992
1000000,351463,705051,24936610,9884992
1000000,353639,722402,24044428,9884992
1000000,360049,700827,24381223,9884992
1000000,362741,716516,25709310,9884992
1000000,356015,711025,24640068,9884992
1000000,345373,711368,24242524,9884992
1000000,373185,712934,25633028,9884992
1000000,353745,702171,25150107,9884992
1000000,348503,695625,24188913,9884992
1000000,354094,719727,24320740,9884992
1000000,348547,700902,24104558,9884992
1000000,369108,698249,26090434,9884992
1000000,372488,713223,24797122,9884992
1000000,361906,704513,25181376,9884992
1000000,332222,711976,24021211,9884992
1000000,377285,713757,25518313,9884992
1000000,373976,703495,24452582,9884992
1000000,356205,689187,24730358,9884992
1000000,349897,706645,24712264,9884992
1000000,356229,703594,24322239,9884992
1000000,365207,719170,24349020,9884992
1000000,365800,708016,25115273,9884992
1000000,356003,703104,25438955,9884992
1000000,353057,709293,24810396,9884992
1000000,348660,711605,24390032,9884992
1000000,355143,708924,24627698,9884992
1000000,360355,696063,24026267,9884992
1000000,342772,695956,25235132,9884992
1000000,359538,703471,24830126,9884992
1000000,372293,712960,25747628,9884992
1000000,343804,689785,23801853,9884992
1000000,358859,709716,25203819,9884992
1000000,351322,719690,23862125,9884992
1000000,356360,707419,24275688,9884992
1000000,356450,710469,24902373,9884992
1000000,352940,719509,23953369,9884992
1000000,348262,692439,25169303,9884992
1000000,367934,703840,24671202,9884992
1000000,354974,733082,24164928,9884992
1000000,350663,705379,24436034,9884992
1000000,350571,718158,24068020,9884992
1000000,368733,698432,25462574,9884992
1000000,354686,719806,25596644,9884992
1000000,340897,700139,24396127,9884992
1000000,351507,699838,24088131,9884992
1000000,349194,709653,24752295,9884992
1000000,358826,710872,24455649,9884992
1000000,351741,713820,24478468,9884992
1000000,359394,702516,26188290,9884992
1000000,376912,716486,25711179,9884992
1000000,342985,697896,24485590,9884992
1000000,361690,702722,23801468,9884992
1000000,367411,714207,26562353,9884992
1000000,352700,704869,24654939,9884992
1000000,355518,712645,24206755,9884992
1000000,345472,707476,25622982,9884992
1000000,350551,702638,24673040,9884992
1000000,356407,704263,25084625,9884992
1000000,363747,726411,25756602,9884992
1000000,360923,707528,24890454,9884992
1000000,357352,712404,25368621,9884992
1000000,356230,728532,25165742,9884992
1000000,355844,709487,25480247,9884992
1000000,353420,705149,23839179,9884992
1000000,350392,707471,24425558,9884992
1000000,357463,707312,24619057,9884992
1000000,357479,700944,24272087,9884992
1000000,368362,709529,25145107,9884992
1000000,350290,720008,24254466,9884992
1000000,365723,718781,24274910,9884992
1000000,343079,702923,23917292,9884992
1000000,355876,704900,24339009,9884992
1000000,365859,708191,25616694,9884992
1000000,357872,703245,24731565,9884992
1000000,346702,695161,23970491,9884992
1000000,356227,692373,24097702,9884992
1000000,353718,701134,24709623,9884992
1000000,345285,695781,23934674,9884992
1000000,357596,698610,25181935,9884992
1000000,345965,700800,24809551,9884992
