n,rt_qs,c_qs
100000,21922,1991548
100000,21307,1929962
100000,20916,1983156
100000,22513,2071468
100000,21885,2104769
100000,21210,1977445
100000,21889,2056775
100000,21960,1993112
100000,21931,2109331
100000,22065,2103579
100000,22266,2030040
100000,22250,2113695
100000,22167,2059141
100000,21165,1910308
100000,22406,2043097
100000,21967,1995268
100000,21774,2038847
100000,22001,2071063
100000,21804,2020295
100000,22189,2028134
100000,22851,2093208
100000,21806,2122459
100000,21183,1908408
100000,21521,2086992
100000,21719,2005070
100000,21992,2054257
100000,21972,2051856
100000,21959,1998871
100000,21585,1994811
100000,21578,2014515
100000,21735,1964124
100000,21958,2040832
100000,21917,2036310
100000,21994,2027628
100000,22492,2082456
100000,21867,2084018
100000,21379,2034330
100000,22406,2083508
100000,21987,2002154
100000,22364,2098820
100000,24227,1999759
100000,21401,1992067
100000,22462,2075948
100000,21223,1997075
100000,21993,2125510
100000,22089,2150049
100000,21846,2124173
100000,21824,2097067
100000,22251,2120749
100000,21857,2068409
100000,22297,2069796
100000,21574,1954463
100000,21700,1980550
100000,21255,1945250
100000,21638,1993953
100000,21407,2012523
100000,21607,1998394
100000,21145,1942265
100000,21959,2106881
100000,21628,2000612
100000,21200,1941914
100000,21453,1987446
100000,21701,2084989
100000,21683,1961380
100000,21229,2061029
100000,22104,2078480
100000,21136,1936820
100000,22022,2085775
100000,21292,1951691
100000,21555,1962837
100000,21484,2034484
100000,21694,1994220
100000,21928,2005013
100000,21166,1971668
100000,21535,2044918
100000,21586,1977783
100000,26500,1919798
100000,21267,1971664
100000,21668,2114271
100000,22597,2111596
100000,21413,1925023
100000,21204,1920557
100000,21067,1977470
100000,21893,2119472
100000,21409,1971541
100000,21254,1942667
100000,21890,1959106
100000,20469,1905787
100000,21847,2147565
100000,21254,1887492
100000,22079,2164210
100000,22223,2169272
100000,21563,1939912
100000,21559,1970300
100000,21800,2001837
100000,21753,2022838
100000,21881,1989783
100000,21471,1893847
100000,21497,2001749
100000,21359,1920709
100000,22045,2183890
100000,21433,2051968
100000,21738,2017155
100000,21152,1941736
100000,22070,2152369
100000,21397,1956413
100000,22643,2151094
100000,22251,2008165
100000,21386,1983530
100000,21142,1954614
100000,21925,2036982
100000,20756,1957069
100000,21589,2037729
100000,20520,1917188
100000,22676,2115611
100000,21172,2003387
100000,21543,1990762
100000,22498,2051503
100000,21973,2014587
100000,21510,1971913
100000,21096,1921014
100000,21634,2011714
100000,21347,1952813
100000,22296,2089254
100000,21605,2225015
100000,21439,2161650
100000,21204,1922923
100000,22179,2078471
100000,21049,1985321
100000,21150,2019201
100000,21565,2014381
100000,22087,2048302
100000,21407,1996035
100000,21652,2011019
100000,21489,1956027
100000,22440,2086704
100000,22178,2023775
100000,21460,2007566
100000,24318,2078874
100000,21219,2087313
100000,22139,2078217
100000,22834,2172216
100000,21047,2014443
100000,21562,1951973
100000,23383,2094139
100000,21829,2063369
100000,21471,1922957
100000,22266,2038622
100000,21424,1959947
100000,21431,2006026
100000,21042,1953759
100000,21951,2159558
100000,21365,2002825
100000,21896,2007932
100000,25612,2019450
100000,21260,2011599
100000,21643,1990274
100000,22201,2061102
100000,21714,1962756
100000,20522,1925463
100000,21964,2038170
100000,21735,1952282
100000,22578,2086903
100000,22666,1976087
100000,21943,2101236
100000,21515,1953998
100000,21746,2002436
100000,23032,2029169
100000,21833,2015890
100000,21199,1952432
100000,22282,2067652
100000,21161,1997715
100000,22576,2093241
100000,21496,1947719
100000,21226,2024052
100000,20729,1959890
100000,20974,2154753
100000,21143,1955682
100000,23418,2139416
100000,21348,1954264
100000,21544,1999912
100000,21243,1967231
100000,21155,1916708
100000,21314,1957776
100000,21247,1948805
100000,22237,2034505
100000,21996,2063969
100000,21311,2118359
100000,21682,2078606
100000,21783,2005194
100000,22451,2056686
100000,21549,2026495
100000,20829,1974360
100000,20668,1998112
100000,23118,2138038
100000,22231,2026798
100000,21566,1993035
100000,21487,1979735
100000,21692,1995215
100000,21686,1988699
100000,21320,1940667
100000,22283,1951834
100000,20872,1901252
100000,21322,2015519
100000,21646,1926066
100000,22926,1972360
100000,22100,2031830
100000,21876,1978561
100000,21322,2049877
100000,21224,2045058
100000,22094,1999459
100000,22389,2075997
100000,22045,2014642
100000,21141,2071486
100000,23066,2116270
100000,21575,2023028
100000,22216,2050651
100000,21301,2016230
100000,22581,2084876
100000,21559,1992403
100000,21496,2009791
100000,21823,2088018
100000,22275,2012736
100000,21392,1973325
100000,21814,2115921
100000,21795,2063652
100000,21994,2062848
100000,22743,2202543
100000,21687,1986568
100000,21813,1966301
100000,21832,2100020
100000,22294,2023948
100000,20946,1920950
100000,22602,2034949
100000,21192,1927298
100000,22477,2048020
100000,21538,1977554
100000,21930,1996675
100000,21909,1990124
100000,21967,2002611
100000,21404,2004984
100000,22118,2055113
100000,21852,1989700
100000,21347,1948478
100000,21263,1967534
100000,21575,1950960
100000,21552,1963751
100000,22655,2006311
100000,21453,1937611
100000,22740,1994706
100000,21427,1954890
100000,21318,1995033
100000,21671,2198159
100000,20989,1920175
100000,21398,1980579
100000,21134,2009490
100000,21217,2028666
100000,22164,1958134
100000,20979,1980268
100000,22707,2203735
100000,22327,2077735
100000,23097,2211363
100000,21944,2034179
100000,22573,2016555
100000,21548,1939889
100000,21771,2009871
100000,21793,1948353
100000,22258,2148650
100000,21442,1948348
100000,21303,2105077
100000,22044,2114681
100000,21365,1994292
100000,22374,2172187
100000,22201,2010056
100000,21067,1971482
100000,21638,1972875
100000,22434,2159496
100000,20773,1925981
100000,21082,1977967
100000,21492,1962212
100000,21111,2020561
100000,20737,1954503
100000,21682,2023034
100000,20701,1898730
100000,22785,2126494
100000,22738,2103630
100000,22109,1983709
100000,21126,1993796
100000,21471,1943158
100000,22914,2117215
100000,23427,2146564
100000,21282,2140229
100000,21860,2010630
100000,22013,2007076
100000,20918,2016781
100000,21889,2034941
100000,21818,2030125
100000,21250,1957585
100000,23105,2142499
100000,21347,1976774
100000,21751,1953477
100000,22268,2022558
100000,23498,2129417
100000,22003,2041462
100000,22686,2108846
100000,21205,1955639
100000,22005,1974682
100000,21755,1945416
100000,21530,1993936
100000,21683,2109461
100000,21209,2060170
100000,21413,1951541
100000,21451,1906798
100000,20946,1956039
100000,22036,2048658
100000,22368,2066375
100000,21359,2051429
100000,20915,1958421
100000,21599,1953236
100000,22300,2149839
100000,21777,1971131
100000,22012,2115081
100000,22011,2024237
100000,21246,2013660
100000,21410,1962574
100000,21622,1967607
100000,21139,1939938
100000,22982,2105951
100000,22576,2110338
100000,21430,2036187
100000,21903,1994288
100000,22053,2005713
100000,21927,2021161
100000,21322,2085781
100000,21734,2093485
100000,20963,1946386
100000,21519,2014417
100000,20958,1909957
100000,21381,2054039
100000,21315,1991327
100000,22132,1965158
100000,21194,1895405
100000,21658,2008848
100000,22337,1990373
100000,21922,2063747
100000,22497,2141628
100000,21348,1983634
100000,21837,1926205
100000,22280,1971643
100000,21132,2002325
100000,22567,2059358
100000,21026,1910603
100000,22753,2044281
100000,21591,2036521
100000,22386,2118353
100000,21327,2020060
100000,21904,2027252
100000,21541,1937560
100000,21412,1987995
100000,22666,2000848
100000,21706,2035431
100000,22765,2084985
100000,22318,2113842
100000,22234,1997417
100000,22354,2033533
100000,21285,2004686
100000,21385,1937597
100000,21602,2026077
100000,22018,1980073
100000,21369,1971557
100000,21604,2000141
100000,23123,2039325
100000,22120,1992213
100000,22118,2076449
100000,21294,1955087
100000,21721,2038635
100000,21355,2075797
100000,22054,2064400
100000,22052,1995505
100000,21581,1961893
100000,22195,1929879
100000,21237,2005833
100000,21754,2061141
100000,21257,2054762
100000,21362,1988061
100000,21484,1965706
100000,21756,2045056
100000,21029,2024896
100000,22909,2016384
100000,20813,1945427
100000,22329,1999803
100000,22428,2044391
100000,21529,1913058
100000,21947,2021638
100000,21866,2008082
100000,20987,1959112
100000,21627,2074578
100000,21796,2051106
100000,21052,1954976
100000,21808,2001346
100000,21658,2042583
100000,21323,1989831
100000,21178,2084416
100000,21813,2026979
100000,21743,2036487
100000,21010,1961092
100000,21630,2023779
100000,21941,2007364
100000,22625,2074861
100000,21656,1968315
100000,22203,2054724
100000,21407,2004227
100000,22415,2044838
100000,21572,2015920
100000,20857,1969677
100000,21779,2056397
100000,21733,2026791
100000,21095,2019566
100000,22024,1984852
100000,21093,1987602
100000,21593,1989378
100000,20884,1981814
100000,21439,1931138
100000,22043,2035784
100000,21677,1959949
100000,22759,2084365
100000,22865,2177064
100000,21546,2077936
100000,21500,1983378
100000,22730,1914005
100000,22088,2085205
100000,21201,2051421
100000,21243,2074317
100000,22258,2095745
100000,21945,2046288
100000,21632,2046768
100000,21720,1966001
100000,21104,1980119
100000,21326,1943733
100000,20921,1974625
100000,21458,2036976
100000,23547,2340644
100000,20986,1955659
100000,21284,1998368
100000,22480,1954301
100000,21394,1959229
100000,22372,2111015
100000,21146,1999973
100000,21249,2014104
100000,21835,2123061
100000,21571,2000103
100000,21494,1952863
100000,22501,2055210
100000,21499,1988525
100000,23282,2080097
100000,22275,2053243
100000,21393,1934715
100000,22578,2024481
100000,21883,2011249
100000,21288,1947655
100000,23850,2311848
100000,22003,2016882
100000,21334,2021315
100000,21095,1897948
100000,21067,1948286
100000,21416,1939097
100000,21723,2058281
100000,21294,1945104
100000,21499,1936850
100000,21054,2057923
100000,22393,1997840
100000,22416,2063813
100000,21920,1987979
100000,21961,1999627
100000,21004,1965703
100000,21720,1996830
100000,21130,1972296
100000,21212,1974406
100000,21805,2069723
100000,21914,1952793
100000,20626,1994612
100000,21970,2059761
100000,21787,2017958
100000,21690,1978618
100000,22037,1958263
100000,21503,1918409
100000,20909,1914750
100000,21798,2088260
100000,21588,1998845
100000,21612,1969168
100000,21570,1990871
100000,21998,2117944
100000,24681,1944809
100000,21612,1951976
100000,21166,1910190
100000,21381,2012506
100000,22360,1997599
100000,21765,1953276
100000,22213,2049144
100000,21079,1969385
100000,21528,2142198
100000,21453,1959401
100000,20785,1952918
100000,21863,2012466
100000,20727,1919060
100000,21575,1997406
100000,20986,2022851
100000,21665,2055331
100000,22003,1988227
100000,21446,2014094
100000,22195,2091096
100000,21580,2022186
100000,21311,1964145
100000,22963,2157522
100000,21622,1952986
100000,21758,2033940
100000,22042,1985722
100000,22209,2044459
100000,21616,2071355
100000,21715,1990132
100000,21878,2052168
100000,21300,1941955
100000,20660,1924391
100000,21886,2154330
100000,21520,1982511
100000,22396,2092236
100000,21379,1969104
100000,22111,1980426
100000,21563,1988178
100000,21918,2052937
100000,21326,2025597
100000,21442,2015536
100000,21298,1924210
100000,21664,1995147
100000,21662,2000370
100000,21954,2011552
100000,21425,1953107
100000,21367,1976273
100000,21650,1985577
100000,22468,2087846
100000,23211,2180849
100000,21916,2017426
100000,20851,1957201
100000,22567,2113089
100000,21123,1920943
100000,21911,1988639
100000,22270,2090511
100000,21531,2064249
100000,21778,1983328
100000,22088,1982112
100000,21695,2031262
100000,21225,2018965
100000,21755,2000251
100000,22656,2053805
100000,21133,1948848
100000,22052,2027064
100000,22614,2047809
100000,21649,1993616
100000,20954,1894737
100000,20812,2013556
100000,22314,2038658
100000,21169,1953397
100000,21229,2034923
100000,21627,1955273
100000,23298,2227022
100000,20815,1911870
100000,21394,1938214
100000,21558,2005954
100000,21788,2015104
100000,21469,1921124
100000,22135,2108491
100000,21149,1974267
100000,21345,1989917
100000,21554,2026914
100000,23046,2142255
100000,21128,2014076
100000,21383,1989465
100000,22167,2063784
100000,21233,1973654
100000,21191,2037865
100000,21847,2079374
100000,22616,2030903
100000,21345,1991108
100000,21547,1929319
100000,21484,2060236
100000,21412,2000115
100000,22044,2003396
100000,21652,2021190
100000,22479,2009598
100000,21188,1922958
100000,21471,2024088
100000,21810,1965464
100000,22482,2115787
100000,20618,1957461
100000,22130,2199960
100000,21606,2076879
100000,21139,1948225
100000,21463,1952197
100000,21883,2032149
100000,21861,2084170
100000,21937,2035930
100000,21938,1988883
100000,21559,2048030
100000,22863,2022603
100000,22049,2066552
100000,22168,2029917
100000,21614,2002703
100000,22446,1993592
100000,22742,2126440
100000,22367,1995980
100000,21746,1999991
100000,21737,2096480
100000,21417,2070378
100000,20975,1992313
100000,21752,1979527
100000,21463,1984360
100000,21921,2088660
100000,21482,1970236
100000,21867,1988767
100000,22252,2119340
100000,21505,2073741
100000,22932,2063089
100000,22564,2045054
100000,21561,2027145
100000,21752,1976699
100000,21709,2043077
100000,21825,2118583
100000,21696,1977145
100000,21987,1985946
100000,22544,2079264
100000,21186,2038305
100000,21839,1977828
100000,21382,1978036
100000,21353,1967978
100000,21066,1977861
100000,21781,2002899
100000,21021,2046551
100000,21938,2135047
100000,21113,1970965
100000,22233,1956394
100000,21696,1990168
100000,20734,1972834
100000,21739,2061437
100000,22283,2047847
100000,21089,2048349
100000,21432,2088283
100000,23140,2076358
100000,21367,1987555
100000,23326,2133753
100000,21784,1990566
100000,22191,2074587
100000,21176,1983425
100000,22322,2128539
100000,22307,2056684
100000,22117,2041941
100000,22363,2133410
100000,20979,1934234
100000,22740,1976103
100000,22587,2037832
100000,22794,2072676
100000,20937,1888593
100000,21580,2006839
100000,21437,1970493
100000,22039,2026673
100000,21344,1986240
100000,21907,1951035
100000,21898,2026184
100000,22027,2098679
100000,22509,2039153
100000,22004,1999080
100000,20813,1977148
100000,21349,2011170
100000,21687,2011429
100000,21647,1963790
100000,21531,2004264
100000,21651,1972982
100000,22217,2045612
100000,21982,2212994
100000,20865,1974331
100000,21546,2141603
100000,21479,2011349
100000,22850,2094666
100000,22317,2111950
100000,21913,2104488
100000,22078,1975647
100000,21701,1985899
100000,21105,1975224
100000,21094,1996265
100000,21720,2067100
100000,22365,1984286
100000,21172,1977466
100000,21877,2086881
100000,22369,2048068
100000,21783,2112923
100000,21558,2008330
100000,20418,1978878
100000,20962,1959089
100000,21355,1946695
100000,22181,2012671
100000,21189,2089362
100000,21406,2026797
100000,21890,2028824
100000,22889,2217437
100000,21477,1988153
100000,21531,2163396
100000,22098,2043925
100000,21245,1963922
100000,22239,2080234
100000,22254,2087957
100000,21397,2027711
100000,21508,2004624
100000,21239,1994666
100000,20664,1962401
100000,21797,2022004
100000,21440,1954412
100000,22303,2023286
100000,21406,2120877
100000,23012,2037282
100000,22233,2091845
100000,21781,2093719
100000,20945,1987763
100000,21749,2022265
100000,21297,1966420
100000,21320,2019353
100000,22417,2056615
100000,21983,2001434
100000,22089,2087441
100000,21474,1968224
100000,20869,1939480
100000,22865,2041674
100000,21529,2045980
100000,21117,2049008
100000,21151,2002507
100000,22368,2019783
100000,21740,1996606
100000,21834,2018005
100000,21602,1974257
100000,21312,2028312
100000,21986,2027123
100000,21777,1956830
100000,22728,1973077
100000,21598,1972460
100000,22304,2083236
100000,21249,2051344
100000,23129,2111415
100000,22192,2041690
100000,20968,2018605
100000,21724,2009685
100000,21699,1994097
100000,21641,1986057
100000,21909,2108753
100000,21659,2006277
100000,21479,2078459
100000,23566,2061640
100000,22037,2075248
100000,22304,2062991
100000,22280,1948133
100000,21760,2150358
100000,21531,1965339
100000,21734,2020848
100000,21155,1961702
100000,21956,1997859
100000,21744,2046382
100000,21871,2051864
100000,21113,1942363
100000,21589,2011005
100000,20857,1932089
100000,21907,2080007
100000,21495,2070723
100000,21410,2002041
100000,21620,1982571
100000,20760,2013876
100000,21774,2114319
100000,21893,1946057
100000,22507,2161574
100000,21298,1942799
100000,21311,2014138
100000,21463,2058385
100000,21759,2026743
100000,21983,2033499
100000,21574,2109254
100000,21613,2021893
100000,23142,2159430
100000,21043,1999796
100000,21134,1966881
100000,23807,2048357
100000,21954,1996319
100000,21770,1973314
100000,21343,1980540
100000,21373,1930058
100000,21821,1990172
100000,22622,2090482
100000,21436,2035700
100000,21513,1963197
100000,21500,1990713
100000,21623,1994127
100000,21303,1992005
100000,21646,1956072
100000,21287,2028785
100000,22224,2063140
100000,21144,2068478
100000,21581,2013951
100000,20991,1980790
100000,21392,2024093
100000,21544,1981313
100000,21145,2001474
100000,20860,2039024
100000,21054,1959369
100000,21754,2078252
100000,21295,1969681
100000,22134,2001202
100000,22194,2004327
100000,23094,2113592
100000,22309,1988463
100000,21543,2014168
100000,23188,2197119
100000,21868,1996361
100000,20941,1983160
100000,21717,1971260
100000,22146,2088776
100000,20980,2044088
100000,22700,2036285
100000,21516,1956276
100000,21374,2049149
100000,21581,1953994
100000,22796,2064692
100000,21375,1974214
100000,21366,1954312
100000,21642,2023312
100000,21385,2187685
100000,21087,1935270
100000,21798,2081070
100000,22392,1971957
100000,22481,1980773
100000,21948,1965802
100000,22161,2136116
100000,21438,1971507
100000,21371,1960664
100000,21509,1993822
100000,21598,2021237
100000,25419,2068950
100000,21051,1906105
100000,20936,1960793
100000,21359,2062319
100000,22095,1990163
100000,23376,2046086
100000,22854,1983400
100000,21631,2141375
100000,21552,2005355
100000,21816,1975230
100000,21189,1993650
100000,21554,1958295
100000,22170,2079484
100000,23303,2293104
100000,22268,1992671
100000,22550,1988933
100000,20798,1973792
100000,22171,2055974
100000,21600,2011243
100000,22056,2029944
100000,21313,1953384
100000,21903,1987470
100000,21882,2117789
100000,21471,1945772
100000,21156,1946510
100000,21610,2053080
100000,21447,1978093
100000,22129,2046712
100000,24086,1967650
100000,22350,1986135
100000,21852,1985084
100000,21411,1968566
100000,21388,2037739
100000,20997,2025181
100000,20707,1891207
100000,22425,2026984
100000,21736,2012635
100000,21641,2032919
100000,22727,2126982
100000,22013,2014131
100000,23562,2204930
100000,21186,1946277
100000,21358,1999395
100000,21288,2139832
100000,21418,2058814
100000,21177,1956624
100000,21316,1917719
100000,20603,2032253
100000,21780,1993320
100000,21442,2077661
100000,21258,2008765
1000000,261741,24739433
1000000,252054,24241406
1000000,255339,25286578
1000000,265933,26488356
1000000,270047,25281851
1000000,245577,24026540
1000000,261616,25114728
1000000,256496,24350810
1000000,255253,23739446
1000000,258312,24218346
1000000,256363,24452577
1000000,263186,24997083
1000000,251398,23995531
1000000,261854,24863829
1000000,258039,24728015
1000000,261174,24352303
1000000,261746,25183016
1000000,261073,25450379
1000000,261979,25410472
1000000,264483,26018773
1000000,252937,25786864
1000000,259586,23944528
1000000,256014,24429073
1000000,256804,25483681
1000000,257787,24481561
1000000,255326,25503513
1000000,258136,25105274
1000000,263813,24951856
1000000,261909,25121825
1000000,252880,24233993
1000000,257880,24648860
1000000,252892,24267618
1000000,261780,25337501
1000000,257654,25025161
1000000,259076,25467399
1000000,250563,23951254
1000000,258744,24485847
1000000,259865,24841312
1000000,254711,25192850
1000000,264675,25559547
1000000,263432,24609161
1000000,255187,24361079
1000000,253040,24900897
1000000,263574,25399778
1000000,261569,25508667
1000000,260252,24868717
1000000,258802,24718696
1000000,254692,23789181
1000000,262298,25013387
1000000,259752,24916609
1000000,263614,24667527
1000000,256349,25407921
1000000,253591,24263177
1000000,261725,25036444
1000000,265467,25452016
1000000,255183,24159519
1000000,256772,24739041
1000000,253228,24562502
1000000,256455,24620364
1000000,255008,24929277
1000000,257868,25211622
1000000,257668,25373801
1000000,261912,25425316
1000000,265781,26247727
1000000,265904,25278271
1000000,258024,24167437
1000000,264496,24851424
1000000,260320,24444762
1000000,256926,23915303
1000000,256886,25345223
1000000,258190,24180313
1000000,253879,24240774
1000000,247869,23915878
1000000,254582,24305028
1000000,262065,24881465
1000000,257754,24715504
1000000,264476,24890856
1000000,255164,23659598
1000000,255210,24698006
1000000,260300,24371339
1000000,262486,24369306
1000000,261736,24120761
1000000,255634,24206303
1000000,275071,24358118
1000000,261539,24716367
1000000,262827,25379643
1000000,265238,24794590
1000000,265660,24769318
1000000,262118,25314380
1000000,259671,24755278
1000000,259924,25147285
1000000,259553,24200102
1000000,267414,25464347
1000000,256281,24728243
1000000,257566,24850666
1000000,260977,25649203
1000000,259339,24395649
1000000,262527,24801365
1000000,258931,25616802
1000000,257768,24205747
1000000,266339,25371269
1000000,269693,26110093
1000000,262144,25328040
1000000,252131,24005733
1000000,263045,24617346
1000000,257252,24930520
1000000,253435,24953891
1000000,255778,23750581
1000000,253005,23995904
1000000,262599,25170352
1000000,260267,24836918
1000000,261704,24977258
1000000,267831,25149051
1000000,270017,25414563
1000000,259257,24597337
1000000,264906,25990515
1000000,259520,25485228
1000000,250532,24053654
1000000,256782,25884909
1000000,258695,24048661
1000000,262260,23816420
1000000,251470,23421807
1000000,259566,24889401
1000000,253910,23911753
1000000,258386,24536712
1000000,259788,25479121
1000000,264571,24678264
1000000,256880,24535346
1000000,259058,25103453
1000000,265076,24902841
1000000,254602,24711191
1000000,263133,24458839
1000000,265461,24849895
1000000,258384,24527336
1000000,255200,24766949
1000000,266070,25288681
1000000,260521,25206129
1000000,259828,24172226
1000000,269299,25977006
1000000,256337,25040012
1000000,257908,24239536
1000000,259454,24732566
1000000,256880,25392465
1000000,259567,25307915
1000000,251544,24419060
1000000,268805,25778874
1000000,254736,24590545
1000000,276521,26923329
1000000,253244,24629158
1000000,252400,24744831
1000000,260655,24109752
1000000,259010,24407413
1000000,267778,25321730
1000000,259469,24959702
1000000,271884,25114465
1000000,255098,24833046
1000000,276543,26982973
1000000,255828,24335858
1000000,259242,24307605
1000000,255610,23837309
1000000,260148,24638641
1000000,256819,24183068
1000000,259070,24297675
1000000,259121,24055217
1000000,252152,24221476
1000000,262153,25472244
1000000,258568,24741335
1000000,261395,25256027
1000000,249075,24161728
1000000,263062,25264792
1000000,262517,24668244
1000000,272936,26581677
1000000,266211,25354866
1000000,265604,25943381
1000000,261242,25359670
1000000,255756,24790619
1000000,263305,24552692
1000000,256404,24448789
1000000,267280,26231322
1000000,252085,24276368
1000000,263230,25773097
1000000,258780,23997387
1000000,264987,24855116
1000000,255805,24196838
1000000,264263,24971394
1000000,259112,24626099
1000000,257687,24539828
1000000,251682,24234500
1000000,262815,25383754
1000000,257956,24233015
1000000,261901,24417188
1000000,258237,24147220
1000000,259836,24461265
1000000,260499,25371376
1000000,255577,24288247
1000000,256240,24742445
1000000,258607,24502960
1000000,260532,24315401
1000000,261877,24923820
1000000,264548,25041921
1000000,265936,24644770
1000000,253274,24799000
1000000,251424,24323415
1000000,257015,24320411
1000000,260327,24771368
1000000,264900,25064536
1000000,254126,23872451
1000000,255919,24054053
1000000,264426,25721128
1000000,262385,24749774
1000000,260574,24367818
1000000,268108,25505345
1000000,260832,24747349
1000000,273084,25613202
1000000,256231,25197766
1000000,267137,25527516
1000000,253178,24137984
1000000,256959,25190159
1000000,268358,25460350
1000000,256734,24089997
1000000,276328,26125834
1000000,272113,25534966
1000000,263655,24650878
1000000,258006,25008321
1000000,256043,24436449
1000000,261011,24459138
1000000,254311,24369778
1000000,257274,24400030
1000000,262182,25619320
1000000,252974,24737286
1000000,258158,25621949
1000000,262557,24555739
1000000,264693,25731207
1000000,255097,23879996
1000000,258902,25107114
1000000,260877,24274829
1000000,258451,24771259
1000000,269309,25991263
1000000,260359,25336839
1000000,256427,24221211
1000000,254612,24765703
1000000,255419,25412808
1000000,252024,23862267
1000000,261889,24756831
1000000,256281,23892316
1000000,255701,24303973
1000000,263036,25847910
1000000,257938,23982083
1000000,253491,24510349
1000000,263335,25146923
1000000,259861,24085269
1000000,267857,26002787
1000000,255899,23758595
1000000,258274,24078245
1000000,263970,25909388
1000000,260594,24705824
1000000,264052,25248632
1000000,259540,24545013
1000000,255361,23806115
1000000,269838,25639129
1000000,261883,25484123
1000000,260116,24143519
1000000,258804,24452081
1000000,260944,25305435
1000000,257243,24516919
1000000,253954,24441133
1000000,261820,25527097
1000000,255240,23421159
1000000,261456,24399313
1000000,258960,24204680
1000000,259244,24456041
1000000,266892,25091360
1000000,260681,24397112
1000000,260865,25528905
1000000,259965,24285921
1000000,255748,24845767
1000000,255722,23895091
1000000,262609,24592070
1000000,254481,24738935
1000000,258672,24843547
1000000,265857,24637763
1000000,260014,24169547
1000000,252590,23950110
1000000,255235,24078375
1000000,268004,24602911
1000000,258418,24610608
1000000,262206,24349633
1000000,263240,25365880
1000000,262728,25425690
1000000,259203,24572248
1000000,260005,24147855
1000000,258534,24950942
1000000,259185,25088466
1000000,257432,25113793
1000000,262462,25980898
1000000,262028,24422369
1000000,260610,25046984
1000000,258222,24225146
1000000,260440,25600178
1000000,263571,24991356
1000000,254983,24086484
1000000,269140,25025685
1000000,260338,24933428
1000000,261620,24718543
1000000,260032,25176102
1000000,262172,24628092
1000000,254066,24614257
1000000,255123,24222260
1000000,254684,24696867
1000000,269739,25635028
1000000,268651,25195056
1000000,251689,23555908
1000000,253504,23488643
1000000,253840,25143345
1000000,263997,24770861
1000000,267071,25508952
1000000,274045,26259307
1000000,257178,24844132
1000000,256585,24911691
1000000,263668,24822713
1000000,260411,24834247
1000000,256140,24453437
1000000,265299,24301901
1000000,264678,24703528
1000000,260916,25527824
1000000,255121,23612335
1000000,256426,24234658
1000000,265883,26350183
1000000,254624,24015498
1000000,282820,26725619
1000000,257529,24045290
1000000,257756,23872144
1000000,267509,25429181
1000000,256182,24429771
1000000,256690,23746527
1000000,259347,24310641
1000000,264089,24558645
1000000,255497,24097979
1000000,272345,25443907
1000000,256629,24895814
1000000,258334,24641214
1000000,265897,24903588
1000000,255722,24627845
1000000,258182,25258941
1000000,253129,24488919
1000000,257788,24132307
1000000,266671,25283381
1000000,268744,25227369
1000000,263848,25276778
1000000,261534,24417080
1000000,256237,24038887
1000000,258346,24705871
1000000,261845,24350844
1000000,256513,24140273
1000000,264006,25310516
1000000,259231,25192307
1000000,256392,24027212
1000000,263859,24664799
1000000,253112,23559307
1000000,270275,24987538
1000000,262780,24281063
1000000,258367,24576296
1000000,257600,24151940
1000000,260119,25220110
1000000,263003,24600049
1000000,269618,25166755
1000000,265281,26630145
1000000,257107,24196590
1000000,260546,23881636
1000000,276458,27312655
1000000,264047,26173199
1000000,260615,23811103
1000000,271495,25835136
1000000,264935,24095061
1000000,257559,24021573
1000000,267082,25070641
1000000,268869,24783019
1000000,269266,25180088
1000000,264526,25009661
1000000,252987,24187571
1000000,254290,24234945
1000000,263187,25639579
1000000,258018,24397170
1000000,269002,25293283
1000000,297428,24656634
1000000,274226,24824118
1000000,271774,24999010
1000000,260714,24424827
1000000,264464,24315177
1000000,279484,26649546
1000000,260191,24313378
1000000,260046,24706658
1000000,260918,24867284
1000000,264884,24740356
1000000,264746,24521788
1000000,254702,23693074
1000000,262576,24150782
1000000,250909,25437757
1000000,255808,24740033
1000000,260425,24601950
1000000,259900,25542821
1000000,270076,25292085
1000000,257092,24038956
1000000,251122,24005181
1000000,260678,25695987
1000000,258988,24265760
1000000,254530,24392780
1000000,256422,24369263
1000000,265633,24642864
1000000,252432,24080970
1000000,256391,25050913
1000000,262300,25095386
1000000,257135,24017523
1000000,261725,24693158
1000000,270072,24846615
1000000,265639,25124497
1000000,260172,25685966
1000000,257304,24081525
1000000,255118,24686387
1000000,270381,25962835
1000000,268390,25246516
1000000,261240,24682750
1000000,268034,25099829
1000000,258162,24911087
1000000,273481,25439144
1000000,279430,24363764
1000000,260220,24628266
1000000,261541,25160652
1000000,264196,24646441
1000000,261498,24364517
1000000,270595,24261615
1000000,261127,25334506
1000000,258909,24666046
1000000,260445,23962050
1000000,262518,24485749
1000000,259563,24075823
1000000,258489,24479703
1000000,259372,24620379
1000000,256295,24499152
1000000,282321,26101774
1000000,268969,23814379
1000000,312804,25213232
1000000,306605,25479724
1000000,258386,24996975
1000000,259173,24078619
1000000,263205,25151448
1000000,260073,24855416
1000000,252274,24179340
1000000,264485,24868277
1000000,263681,24467527
1000000,264923,24894438
1000000,262583,24502943
1000000,272820,25414612
1000000,258394,24023038
1000000,263296,26517555
1000000,262851,25710870
1000000,278074,24012725
1000000,268265,23979311
1000000,263844,24410853
1000000,271392,25908317
1000000,258987,23581058
